FECHA,HORA,PARAM,ATM,OBL,PIN,SFE,TLA,VAL,CEN,AGU,LDO,MIR
2016-01-02,22:00,O3,0.00412,0.00368,0.00265,0.00357,0.00302,0.01835,0.0062,0.0051,0.00237,0.00383
2016-01-02,22:00,PM10,20.31,17.73,,130.77,20.15,10.26,14.73,14.42,33.51,
2016-01-02,22:00,CO,0.953,0.996,0.8564,2.012,1.3569,0.187,0.504,0.636,1.526,1.255
2016-01-02,22:00,NO2,0.031,0.02325,0.02165,0.02175,0.03012,0.00856,0.0181,0.02335,0.03235,0.02608
2016-01-02,22:00,SO2,0.00171,0.00499,,0.00235,0.00216,,0.00236,0.00137,0.00328,0.00104
2016-01-02,23:00,O3,0.00475,0.0076,0.00198,0.00297,0.00304,0.0183,0.00365,0.00192,0.00183,0.003
2016-01-02,23:00,PM10,18.69,15.26,,147.64,20.01,10.35,22.18,16.79,44.6,
2016-01-02,23:00,CO,0.883,0.673,0.985,1.456,0.125,0.175,0.889,0.716,1.488,1.726
2016-01-02,23:00,NO2,0.0277,0.01785,0.21542,0.01853,0.02985,0.00789,0.02003,0.0241,0.03073,0.02538
2016-01-02,23:00,SO2,0.00167,0.00495,,0.0012,0.002015,,0.00239,0.00133,0.00379,0.00216
2016-01-03,00:00,O3,0.00683,0.00872,0.00185,0.00272,0.00305,0.01825,0.00538,0.01047,0.0018,0.0034
2016-01-03,00:00,PM10,22.52,3.25,,117.8,19.52,10.51,18.53,12.31,36.28,63.16
2016-01-03,00:00,CO,0.809,0.601,1.066,1.501,0.912,0.163,0.431,0.416,1.966,1.075
2016-01-03,00:00,NO2,0.02425,0.01657,0.02141,0.01876,0.02778,0.00707,0.01785,0.01605,0.02882,0.02418
2016-01-03,00:00,SO2,0.00154,0.00351,,0.00141,0.00198,,0.00237,0.00108,0.00212,0.00337
2016-01-03,01:00,O3,0.00737,0.01005,0.00263,0.00692,0.0042,0.02072,0.00668,0.00978,0.00182,0.00967
2016-01-03,01:00,PM10,18.23,7.2,,92.88,16.87,9.58,13.65,11.44,36.19,62.33
2016-01-03,01:00,CO,0.677,0.556,0.533,0.918,0.759,0.127,0.414,0.401,1.189,0.56
2016-01-03,01:00,NO2,0.02283,0.01442,0.01887,0.01198,0.02423,0.005,0.01527,0.01862,0.02792,0.01218
2016-01-03,01:00,SO2,0.00148,0.00314,,0.0008,0.00214,,0.00236,0.00092,0.0004,0.00301
2016-01-03,02:00,O3,0.00893,0.00785,0.00647,0.00665,0.00383,0.02163,0.00608,0.00865,0.00193,0.01087
2016-01-03,02:00,PM10,15.04,11.64,,63.04,22.8,8.79,11.8,10.85,20.92,73.81
2016-01-03,02:00,CO,0.621,0.57,0.486,0.619,0.738,0.097,0.378,0.375,1.159,0.806
2016-01-03,02:00,NO2,0.0198,0.01593,0.0125,0.01128,0.02495,0.00447,0.01598,0.01548,0.02702,0.01328
2016-01-03,02:00,SO2,0.00153,0.00284,,0.00044,0.0024,,0.00238,0.00088,8e-05,0.00275
2016-01-03,03:00,O3,0.00537,0.00797,0.00448,0.00483,0.00277,0.01967,0.00383,0.00998,0.00195,0.00318
2016-01-03,03:00,PM10,13.0,12.22,,43.44,18.05,3.77,10.41,8.57,19.88,140.5
2016-01-03,03:00,CO,0.732,0.654,0.649,0.603,1.081,0.111,0.527,0.354,0.946,1.316
2016-01-03,03:00,NO2,0.02392,0.01615,0.01403,0.01145,0.025,0.00707,0.01792,0.015,0.0253,0.02093
2016-01-03,03:00,SO2,0.00144,0.0031,,0.00012,0.00203,,0.00238,0.00083,0.0007,0.00349
2016-01-03,04:00,O3,0.00387,0.00522,0.00205,0.00203,0.00262,0.00995,0.00308,0.00845,0.00248,0.00285
2016-01-03,04:00,PM10,14.12,10.57,,40.65,20.42,9.6,9.01,7.52,23.43,289.51
2016-01-03,04:00,CO,0.978,0.773,0.676,0.768,1.028,0.231,0.657,0.568,0.808,0.975
2016-01-03,04:00,NO2,0.024,0.01885,0.01828,0.01585,0.02203,0.01473,0.01877,0.01827,0.02263,0.02137
2016-01-03,04:00,SO2,0.00156,0.00317,,0.0005,0.00197,,0.00233,0.00109,0.000685,0.00368
2016-01-03,05:00,O3,0.00305,0.00187,0.00205,0.00203,0.0026,0.00787,0.00143,0.0012,0.00192,0.00298
2016-01-03,05:00,PM10,20.2,20.71,,60.55,21.28,10.08,15.76,8.17,17.07,270.65
2016-01-03,05:00,CO,1.327,1.04,1.06,1.09,1.049,0.367,1.844,0.952,0.899,0.987
2016-01-03,05:00,NO2,0.02503,0.0206,0.01608,0.01612,0.02285,0.01788,0.0196,0.02375,0.02337,0.02138
2016-01-03,05:00,SO2,0.00177,0.00396,,0.00128,0.00212,,0.00238,0.00148,0.00658,0.00411
2016-01-03,06:00,O3,0.00302,0.00105,0.00278,0.00207,0.00252,0.00282,0.00137,0.00087,0.00167,0.00303
2016-01-03,06:00,PM10,23.23,28.95,,153.04,21.42,11.65,33.51,16.11,16.86,291.67
2016-01-03,06:00,CO,1.647,1.283,1.846,1.873,1.455,0.717,1.848,0.826,1.408,1.159
2016-01-03,06:00,NO2,0.02428,0.02022,0.01595,0.0162,0.02177,0.02307,0.01832,0.02225,0.0225,0.02223
2016-01-03,06:00,SO2,0.0022,0.00455,,0.00272,0.00245,,0.0024,0.00142,0.00425,0.00422
2016-01-03,07:00,O3,0.003,0.00182,0.00383,0.00272,0.00287,0.00303,0.00112,0.00122,0.00153,0.003
2016-01-03,07:00,PM10,19.08,36.3,,158.91,38.16,18.21,45.22,16.8,17.83,254.8
2016-01-03,07:00,CO,1.964,1.42,2.923,2.769,1.965,0.79,1.93,0.772,1.792,1.435
2016-01-03,07:00,NO2,0.02256,0.02012,0.01712,0.01408,0.02278,0.02142,0.01835,0.02322,0.02377,0.02132
2016-01-03,07:00,SO2,0.00166,0.00396,,0.00338,0.00277,,0.00242,0.0012,0.00034,0.00473
2016-01-03,08:00,O3,0.00533,0.00493,0.00317,0.00423,0.00327,0.00422,0.0028,0.00635,0.002,0.00547
2016-01-03,08:00,PM10,16.69,36.06,,372.84,57.01,23.81,44.17,19.22,29.31,252.0
2016-01-03,08:00,CO,1.633,1.356,2.481,2.186,2.104,1.381,2.018,0.667,2.562,1.071
2016-01-03,08:00,NO2,0.0274,0.01947,0.02267,0.01808,0.03012,0.0281,0.02317,0.02188,0.02747,0.02103
2016-01-03,08:00,SO2,0.00253,0.00391,,0.00343,0.00344,,0.00248,0.00131,0.00092,0.00424
2016-01-03,09:00,O3,0.01168,0.0104,0.01347,0.01105,0.00745,0.0127,0.00878,0.01383,0.0056,0.0127
2016-01-03,09:00,PM10,20.6,41.17,,379.31,37.66,25.36,51.19,23.82,56.61,250.38
2016-01-03,09:00,CO,1.517,1.155,1.925,0.783,1.487,1.004,1.475,0.832,1.838,0.834
2016-01-03,09:00,NO2,0.03962,0.0183,0.03567,0.01378,0.03767,0.03287,0.03272,0.02682,0.02982,0.02022
2016-01-03,09:00,SO2,0.00231,0.00389,,0.00166,0.00284,,0.00243,0.00223,0.00031,0.00359
2016-01-03,10:00,O3,0.02378,0.02067,0.02178,0.01877,0.01682,0.02575,0.02245,0.02598,0.0143,0.01925
2016-01-03,10:00,PM10,35.77,38.76,,127.79,35.12,32.26,45.07,27.52,50.56,270.14
2016-01-03,10:00,CO,0.957,0.886,0.732,0.657,1.374,0.613,1.072,0.855,1.234,0.993
2016-01-03,10:00,NO2,0.02502,0.015,0.01993,0.01108,0.04118,0.02815,0.0248,0.02982,0.02642,0.02628
2016-01-03,10:00,SO2,0.00182,0.00367,,0.00091,0.00251,,0.00234,0.00262,,0.00429
2016-01-03,11:00,O3,0.03472,0.03315,0.03287,0.02382,0.02622,0.03713,0.03125,0.03713,0.02623,0.02857
2016-01-03,11:00,PM10,23.78,24.65,,83.42,40.13,31.87,33.67,29.49,31.41,138.24
2016-01-03,11:00,CO,0.695,0.781,0.229,0.496,0.904,0.53,0.623,0.606,0.78,0.688
2016-01-03,11:00,NO2,0.01735,0.01332,0.00595,0.00662,0.02287,0.02682,0.01378,0.02568,0.01525,0.01885
2016-01-03,11:00,SO2,0.00156,0.00326,,0.0006,0.00173,,0.00229,0.00167,,0.00405
2016-01-03,12:00,O3,0.03647,0.03478,0.04052,0.02693,0.0319,0.04602,0.0347,0.04153,0.02985,0.03557
2016-01-03,12:00,PM10,11.57,12.63,,103.19,19.74,20.34,18.08,17.75,18.48,185.15
2016-01-03,12:00,CO,0.456,0.51,0.239,0.569,0.643,0.15,0.152,0.477,0.755,0.497
2016-01-03,12:00,NO2,0.0093,0.00697,0.00583,0.00748,0.01385,0.0089,0.00728,0.02145,0.01512,0.01445
2016-01-03,12:00,SO2,0.00108,0.00312,,0.0003,0.00087,,0.0023,0.00183,,0.0039
2016-01-03,13:00,O3,0.04293,0.04223,0.05825,0.0336,0.03532,0.0526,0.04118,0.05163,0.03163,0.04257
2016-01-03,13:00,PM10,7.94,5.14,,85.35,7.7,7.92,9.73,13.52,12.3,132.85
2016-01-03,13:00,CO,0.409,0.394,0.347,0.904,0.601,0.105,0.16,0.402,0.703,0.512
2016-01-03,13:00,NO2,0.00873,0.00712,0.00877,0.01223,0.01083,0.00713,0.00603,0.01995,0.02148,0.0149
2016-01-03,13:00,SO2,0.00105,0.00296,,0.00053,0.00083,,0.00234,0.00185,,0.00303
2016-01-03,14:00,O3,0.0384,0.04883,0.06733,0.04073,0.03957,0.03783,0.04053,0.04527,0.05228,0.0474
2016-01-03,14:00,PM10,12.11,9.02,,65.05,6.34,6.85,10.59,9.29,13.57,158.68
2016-01-03,14:00,CO,0.403,0.458,0.349,0.609,0.585,,0.122,0.306,0.608,0.458
2016-01-03,14:00,NO2,0.00773,0.00953,0.00923,0.00818,0.01297,0.00258,0.00565,0.01713,0.01602,0.01368
2016-01-03,14:00,SO2,0.00101,0.00335,,0.00051,0.00114,,0.00237,0.00147,,0.003
2016-01-03,15:00,O3,0.02942,0.03695,0.05785,0.03775,0.02618,0.03105,0.02617,0.03003,0.04035,0.0322
2016-01-03,15:00,PM10,13.66,11.51,,65.92,9.02,5.18,12.4,6.36,12.63,123.87
2016-01-03,15:00,CO,0.322,0.415,0.219,0.893,0.593,,0.076,0.217,0.583,0.321
2016-01-03,15:00,NO2,0.00452,0.00607,0.00587,0.01443,0.00765,0.0021,0.00283,0.01237,0.0149,0.00955
2016-01-03,15:00,SO2,0.0008,0.00322,,0.00061,0.00072,,0.00235,0.00117,,0.00305
2016-01-03,16:00,O3,0.03047,0.03067,0.03592,0.02312,0.02023,0.03203,0.02487,0.03163,0.02547,0.02365
2016-01-03,16:00,PM10,13.18,12.02,,66.77,3.16,5.47,11.89,8.01,12.58,156.83
2016-01-03,16:00,CO,0.25,0.354,0.142,1.031,0.731,,0.041,0.163,0.575,0.284
2016-01-03,16:00,NO2,0.0051,0.00422,0.00405,0.01545,0.00953,0.0022,0.00343,0.00972,0.01357,0.00872
2016-01-03,16:00,SO2,0.00093,0.00316,,0.00094,0.00063,,0.00236,0.00098,,0.00341
2016-01-03,17:00,O3,0.0304,0.03127,0.03238,0.01655,0.01995,0.0336,0.02517,0.03327,0.02003,0.0208
2016-01-03,17:00,PM10,16.72,12.51,,94.26,8.72,7.01,9.48,7.94,11.92,247.39
2016-01-03,17:00,CO,0.26,0.365,0.141,1.355,0.761,,0.021,0.199,0.619,0.393
2016-01-03,17:00,NO2,0.0084,0.00592,0.00525,0.02415,0.01275,0.00305,0.00533,0.0111,0.01885,0.01448
2016-01-03,17:00,SO2,0.00089,0.00281,,0.00146,0.0007,,0.00235,0.00099,,0.00406
2016-01-03,18:00,O3,0.022,0.0233,0.02395,0.0112,0.015,0.0277,0.01917,0.02417,0.01277,0.01538
2016-01-03,18:00,PM10,24.57,17.55,,111.48,15.49,11.01,14.21,14.35,21.66,161.51
2016-01-03,18:00,CO,0.406,0.516,0.298,1.672,1.011,0.059,0.103,0.282,0.92,0.51
2016-01-03,18:00,NO2,0.02015,0.01463,0.01338,0.02457,0.02242,0.00732,0.01238,0.0162,0.0293,0.02107
2016-01-03,18:00,SO2,0.00129,0.00249,,0.00195,0.00098,,0.00236,0.00096,,0.00527
2016-01-03,19:00,O3,0.00905,0.01015,0.01037,0.00812,0.0082,0.02187,0.01047,0.01622,0.00382,0.00837
2016-01-03,19:00,PM10,40.7,19.05,,79.54,13.21,14.97,16.46,19.08,21.79,87.45
2016-01-03,19:00,CO,0.724,0.711,0.452,1.865,1.157,0.114,0.249,0.385,1.288,0.717
2016-01-03,19:00,NO2,0.03223,0.02307,0.02245,0.02402,0.02792,0.0102,0.01898,0.01968,0.03723,0.02582
2016-01-03,19:00,SO2,0.00139,0.00253,,0.00211,0.00114,,0.00235,0.00092,0.00059,0.00331
2016-01-03,20:00,O3,0.00632,0.00237,0.00282,0.0033,0.00408,0.01825,0.00737,0.0197,0.00302,0.0049
2016-01-03,20:00,PM10,41.06,36.29,,103.68,14.83,8.04,20.97,18.03,21.95,104.77
2016-01-03,20:00,CO,0.796,1.263,1.027,1.332,1.463,0.117,0.342,0.264,1.2,0.935
2016-01-03,20:00,NO2,0.03342,0.02965,0.02823,0.0257,0.0319,0.01298,0.0212,0.01613,0.03542,0.02952
2016-01-03,20:00,SO2,0.00135,0.00314,,0.00158,0.00184,,0.00234,0.0007,0.00032,0.00363
2016-01-03,21:00,O3,0.00867,0.00838,0.00365,0.00265,0.00427,0.01902,0.00467,0.01533,0.00223,0.00443
2016-01-03,21:00,PM10,29.47,32.62,,137.95,15.94,9.39,19.39,19.22,23.46,79.19
2016-01-03,21:00,CO,0.672,0.704,0.795,1.644,1.185,0.081,0.499,0.35,1.154,0.917
2016-01-03,21:00,NO2,0.02855,0.0216,0.02625,0.0269,0.03092,0.01157,0.02373,0.01953,0.0354,0.02942
2016-01-03,21:00,SO2,0.00122,0.00265,,0.00244,0.00189,,0.0024,0.00076,0.00015,0.00357
2016-01-03,22:00,O3,0.00833,0.01408,0.00778,0.0066,0.0035,0.02058,0.00372,0.01595,0.00228,0.00398
2016-01-03,22:00,PM10,25.39,21.5,,259.02,12.35,4.31,17.3,20.0,20.96,82.41
2016-01-03,22:00,CO,0.573,0.511,0.838,0.799,1.421,0.053,0.768,0.38,1.425,1.159
2016-01-03,22:00,NO2,0.02887,0.01545,0.02445,0.01937,0.03222,0.01017,0.02423,0.02053,0.0356,0.03042
2016-01-03,22:00,SO2,0.00114,0.00251,,0.00167,0.00214,,0.00236,0.00074,0.00028,0.00473
2016-01-03,23:00,O3,0.01375,0.01332,0.00267,0.0048,0.00295,0.01693,0.0057,0.01787,0.00195,0.00308
2016-01-03,23:00,PM10,23.51,18.9,,185.61,15.55,11.01,18.22,14.88,27.05,59.51
2016-01-03,23:00,CO,0.362,0.55,1.3,1.095,1.67,0.126,0.556,0.306,1.538,1.16
2016-01-03,23:00,NO2,0.01927,0.01628,0.02553,0.0208,0.03198,0.01283,0.02118,0.01855,0.03455,0.03043
2016-01-03,23:00,SO2,0.00093,0.00286,,0.0017,0.00256,,0.00232,0.00095,0.00013,0.00565
2016-01-04,00:00,O3,0.0102,0.0085,0.00302,0.00207,0.00273,0.01727,0.00485,0.0021,0.00195,0.00272
2016-01-04,00:00,PM10,11.68,19.81,,46.41,16.99,12.94,19.5,2.97,34.71,54.21
2016-01-04,00:00,CO,0.739,0.851,1.292,2.005,1.248,0.115,0.655,0.854,1.26,1.335
2016-01-04,00:00,NO2,0.02308,0.02072,0.0225,0.01967,0.03195,0.01117,0.02195,0.03053,0.03602,0.02938
2016-01-04,00:00,SO2,0.00129,0.00318,,0.00352,0.00226,,0.00233,0.00166,0.00197,0.00547
2016-01-04,01:00,O3,0.00865,0.0117,0.00238,0.002,0.00258,0.00828,0.00132,0.00138,0.00182,0.00468
2016-01-04,01:00,PM10,12.02,9.88,,123.83,23.19,15.99,16.3,8.5,35.91,51.75
2016-01-04,01:00,CO,0.584,0.617,1.401,1.627,1.303,0.216,0.597,0.751,1.081,0.825
2016-01-04,01:00,NO2,0.0229,0.01618,0.02158,0.02057,0.03052,0.02098,0.02528,0.0309,0.03702,0.02488
2016-01-04,01:00,SO2,0.00197,0.00332,,0.00258,0.00267,,0.00239,0.00146,0.00334,0.00483
2016-01-04,02:00,O3,0.00885,0.00752,0.00203,0.00415,0.00278,0.00375,0.00122,0.00652,0.0041,0.00655
2016-01-04,02:00,PM10,12.15,9.11,,45.06,30.15,12.05,24.34,11.55,29.16,51.39
2016-01-04,02:00,CO,0.559,0.736,1.127,0.737,1.262,0.312,0.5,0.424,0.737,0.742
2016-01-04,02:00,NO2,0.02078,0.0206,0.0237,0.01765,0.03253,0.0264,0.026,0.02568,0.03193,0.02145
2016-01-04,02:00,SO2,0.00168,0.00331,,0.00131,0.00306,,0.00247,0.00138,0.00197,0.00394
2016-01-04,03:00,O3,0.0074,0.01065,0.00195,0.00327,0.00252,0.012,0.00107,0.01245,0.00265,0.0031
2016-01-04,03:00,PM10,11.89,5.77,,44.72,29.64,9.86,22.64,6.76,18.71,129.25
2016-01-04,03:00,CO,0.564,0.593,0.78,0.716,1.082,0.137,0.691,0.34,0.848,1.099
2016-01-04,03:00,NO2,0.02133,0.01662,0.02077,0.01533,0.03192,0.0167,0.02505,0.02187,0.03318,0.02615
2016-01-04,03:00,SO2,0.00161,0.0033,,0.00115,0.00283,,0.00243,0.00081,0.00199,0.00479
2016-01-04,04:00,O3,0.01427,0.01993,0.0021,0.004,0.00297,0.01398,0.00685,0.0046,0.00198,0.00317
2016-01-04,04:00,PM10,9.57,5.37,,57.29,23.33,7.93,16.98,,23.87,253.64
2016-01-04,04:00,CO,0.497,0.4,0.761,0.554,1.163,0.114,0.345,0.718,0.803,1.239
2016-01-04,04:00,NO2,0.01648,0.00927,0.02082,0.01457,0.03093,0.01348,0.01765,0.02838,0.0337,0.02508
2016-01-04,04:00,SO2,0.00136,0.00302,,0.0009,0.00389,,0.00237,0.0012,0.00151,0.00491
2016-01-04,05:00,O3,0.01012,0.00757,0.002,0.0024,0.00282,0.01235,0.0141,0.00142,0.00427,0.00302
2016-01-04,05:00,PM10,13.15,17.85,,69.31,23.94,8.27,12.05,14.13,20.13,194.22
2016-01-04,05:00,CO,0.578,0.922,0.94,1.06,1.077,0.164,0.179,0.806,0.73,1.521
2016-01-04,05:00,NO2,0.02447,0.02125,0.02198,0.01776,0.0309,0.01513,0.00953,0.02947,0.03048,0.02742
2016-01-04,05:00,SO2,0.00147,0.0051,,0.00215,0.00286,,0.00236,0.00194,0.00146,0.00624
2016-01-04,06:00,O3,0.00373,0.00245,0.00203,0.00205,0.00308,0.01117,0.00525,0.00098,0.0061,0.00295
2016-01-04,06:00,PM10,22.62,54.31,,92.85,17.48,8.1,10.1,19.86,10.75,155.29
2016-01-04,06:00,CO,1.311,1.433,1.301,1.596,0.853,0.229,0.437,1.346,0.83,2.129
2016-01-04,06:00,NO2,0.03092,0.02527,0.0214,0.0216,0.03093,0.01713,0.02158,0.03247,0.03053,0.02878
2016-01-04,06:00,SO2,0.00241,0.00676,,0.00294,0.00211,,0.00235,0.00277,0.00107,0.00691
2016-01-04,07:00,O3,0.00355,0.00163,0.00287,0.00192,0.0031,0.003,0.00135,0.0011,0.0034,0.00302
2016-01-04,07:00,PM10,49.33,57.58,,378.25,22.33,21.82,26.15,35.43,22.33,172.29
2016-01-04,07:00,CO,1.809,1.984,2.637,3.222,1.386,1.554,2.079,1.977,1.228,2.295
2016-01-04,07:00,NO2,0.0294,0.02535,0.02175,0.02307,0.03193,0.02993,0.02475,0.03582,0.03247,0.02885
2016-01-04,07:00,SO2,0.0041,0.00599,,0.00573,0.0025,,0.00246,0.00525,0.00199,0.00794
2016-01-04,08:00,O3,0.00363,0.00192,0.00245,0.00263,0.00292,0.00293,0.0018,0.00182,0.002,0.00312
2016-01-04,08:00,PM10,82.7,63.2,,353.79,61.3,54.19,77.28,49.75,50.77,220.99
2016-01-04,08:00,CO,2.683,1.998,1.847,3.25,2.47,1.975,3.638,1.712,3.281,2.667
2016-01-04,08:00,NO2,0.03205,0.02615,0.02335,0.02315,0.03857,0.03275,0.02793,0.0323,0.0345,0.03342
2016-01-04,08:00,SO2,0.00506,0.00603,,0.00712,0.0091,,0.00259,0.01009,0.00378,0.01042
2016-01-04,09:00,O3,0.00458,0.00515,0.00437,0.00365,0.00387,0.00395,0.00248,0.00327,0.00313,0.00488
2016-01-04,09:00,PM10,103.56,58.17,,348.29,91.19,70.11,101.56,65.04,101.29,146.83
2016-01-04,09:00,CO,2.325,1.274,1.932,1.903,3.066,2.254,3.005,1.908,2.093,1.907
2016-01-04,09:00,NO2,0.03768,0.0219,0.03695,0.02763,0.04798,0.03608,0.03595,0.03698,0.03893,0.03715
2016-01-04,09:00,SO2,0.00454,0.00498,,0.00473,0.00633,,0.00259,0.0036,0.0036,0.0093
2016-01-04,10:00,O3,0.00888,0.00788,0.0058,0.00875,0.00565,0.00602,0.00548,0.00473,0.00502,0.00607
2016-01-04,10:00,PM10,81.58,49.98,,192.56,79.79,99.31,84.26,67.04,77.48,168.86
2016-01-04,10:00,CO,1.495,1.269,1.353,0.9,2.249,2.371,1.961,1.987,1.464,1.911
2016-01-04,10:00,NO2,0.04455,0.02422,0.0383,0.02293,0.05438,0.0598,0.04113,0.04293,0.04148,0.0468
2016-01-04,10:00,SO2,0.00385,0.00446,,0.00273,0.00439,,0.00253,0.0034,0.00231,0.00823
2016-01-04,11:00,O3,0.0171,0.0149,0.02058,0.01988,0.01182,0.01287,0.01372,0.01482,0.01063,0.01082
2016-01-04,11:00,PM10,61.77,39.14,,150.95,103.62,85.11,80.9,63.23,79.97,143.4
2016-01-04,11:00,CO,1.116,1.13,0.636,0.49,1.717,1.393,1.508,1.189,1.354,1.531
2016-01-04,11:00,NO2,0.045,0.0273,0.02285,0.01303,0.05713,0.05527,0.046,0.04088,0.04747,0.04832
2016-01-04,11:00,SO2,0.00357,0.00442,,0.0017,0.00432,,0.00248,0.00277,0.00297,0.00746
2016-01-04,12:00,O3,0.03092,0.02828,0.03212,0.02293,0.02045,0.0304,0.02597,0.0299,0.01795,0.01673
2016-01-04,12:00,PM10,55.44,34.13,,152.21,59.09,50.07,43.99,38.93,73.71,131.6
2016-01-04,12:00,CO,0.987,0.922,0.422,0.822,1.163,1.235,0.605,0.347,1.382,0.989
2016-01-04,12:00,NO2,0.04087,0.02508,0.01752,0.01507,0.03953,0.0127,0.02227,0.01657,0.0486,0.03767
2016-01-04,12:00,SO2,0.00303,0.00392,,0.00145,0.00244,,0.00238,0.00126,0.00235,0.00611
2016-01-04,13:00,O3,0.03057,0.03243,0.03547,0.03022,0.02333,0.0335,0.02765,0.03218,0.02955,0.02482
2016-01-04,13:00,PM10,29.76,24.98,,116.88,33.25,17.56,28.76,12.25,44.72,165.18
2016-01-04,13:00,CO,0.359,0.63,0.424,0.329,0.868,1.0123,0.411,0.273,1.114,0.733
2016-01-04,13:00,NO2,0.00835,0.01382,0.01753,0.00837,0.02618,0.0032,0.01042,0.01068,0.04397,0.02498
2016-01-04,13:00,SO2,0.00147,0.00301,,0.00114,0.0018,,0.00232,0.00097,0.00187,0.00498
2016-01-04,14:00,O3,0.03123,0.03323,0.04468,0.0276,0.02517,0.03417,0.02818,0.03223,0.03578,0.0276
2016-01-04,14:00,PM10,13.79,16.55,,128.91,13.53,9.0,13.37,7.75,53.23,167.67
2016-01-04,14:00,CO,0.381,0.497,0.252,0.509,0.559,0.985,0.058,0.306,0.802,0.423
2016-01-04,14:00,NO2,0.00812,0.00825,0.00738,0.01152,0.00957,0.00292,0.00675,0.01182,0.02367,0.00712
2016-01-04,14:00,SO2,0.00159,0.00248,,0.00149,0.00107,,0.00233,0.00108,0.00141,0.00363
2016-01-04,15:00,O3,0.033,0.03182,0.0379,0.02432,0.0252,0.03815,0.0272,0.03505,0.03353,0.0283
2016-01-04,15:00,PM10,14.78,13.55,,114.57,7.97,10.06,12.36,11.18,33.18,169.55
2016-01-04,15:00,CO,0.273,0.463,0.237,0.776,0.618,0.256,0.035,0.319,0.625,0.436
2016-01-04,15:00,NO2,0.00805,0.00929,0.00533,0.01227,0.0103,0.00385,0.00782,0.01222,0.0111,0.0078
2016-01-04,15:00,SO2,0.00157,0.00237,,0.00118,0.00106,,0.00234,0.00134,0.00096,0.00416
2016-01-04,16:00,O3,0.03652,0.03315,0.03538,0.0201,0.02188,0.03863,0.02692,0.03238,0.0299,0.0263
2016-01-04,16:00,PM10,19.49,16.64,,94.14,13.11,20.56,19.14,14.55,37.35,135.96
2016-01-04,16:00,CO,0.356,0.483,0.248,1.266,0.7,0.028,0.008,0.319,0.597,0.667
2016-01-04,16:00,NO2,0.01157,0.01087,0.00592,0.01795,0.0122,0.00505,0.01057,0.01335,0.01173,0.0093
2016-01-04,16:00,SO2,0.00176,0.00256,,0.00179,0.00115,,0.00234,0.00125,0.00149,0.00424
2016-01-04,17:00,O3,0.02767,0.03128,0.02923,0.01843,0.01938,0.02792,0.0219,0.0279,0.02292,0.02325
2016-01-04,17:00,PM10,26.54,25.52,,77.37,23.59,20.66,31.51,13.34,41.36,124.49
2016-01-04,17:00,CO,0.295,0.463,0.316,1.306,0.737,0.058,0.09,0.346,0.823,0.65
2016-01-04,17:00,NO2,0.01302,0.00953,0.01338,0.02158,0.01655,0.00768,0.01293,0.0152,0.02198,0.01425
2016-01-04,17:00,SO2,0.00189,0.00288,,0.00222,0.00106,,0.00234,0.00124,0.00154,0.00454
2016-01-04,18:00,O3,0.01422,0.0175,0.01525,0.01295,0.0101,0.01902,0.01007,0.01593,0.00873,0.00975
2016-01-04,18:00,PM10,36.12,27.53,,122.31,23.49,27.03,32.01,16.67,33.98,98.57
2016-01-04,18:00,CO,0.553,0.647,0.398,1.273,0.948,0.149,0.332,0.44,1.139,0.727
2016-01-04,18:00,NO2,0.02805,0.0188,0.02122,0.02033,0.02637,0.01302,0.0212,0.02103,0.03323,0.02537
2016-01-04,18:00,SO2,0.00189,0.00313,,0.00277,0.00113,,0.00235,0.00109,0.00168,0.00483
2016-01-04,19:00,O3,0.00607,0.00732,0.01245,0.00772,0.0069,0.01268,0.00568,0.01315,0.00338,0.00637
2016-01-04,19:00,PM10,35.37,42.63,,71.29,13.11,26.5,30.86,16.2,24.31,96.98
2016-01-04,19:00,CO,0.681,0.848,0.402,2.127,1.026,0.205,0.344,0.456,1.408,0.982
2016-01-04,19:00,NO2,0.03518,0.02585,0.02043,0.0233,0.03032,0.01965,0.02392,0.02298,0.04317,0.02867
2016-01-04,19:00,SO2,0.00168,0.00311,,0.00379,0.0012,,0.00234,0.001,0.00179,0.00407
2016-01-04,20:00,O3,0.00692,0.00543,0.00895,0.00452,0.00718,0.01227,0.00928,0.01468,0.00813,0.00412
2016-01-04,20:00,PM10,33.7,40.56,,72.27,16.09,19.74,30.69,15.78,24.62,83.82
2016-01-04,20:00,CO,0.721,0.889,0.637,1.901,1.082,0.212,0.182,0.498,1.046,1.102
2016-01-04,20:00,NO2,0.03618,0.02812,0.02615,0.02793,0.03042,0.02117,0.02068,0.02332,0.03165,0.03313
2016-01-04,20:00,SO2,0.00175,0.00318,,0.00435,0.00177,,0.00235,0.00111,0.0016,0.00455
2016-01-04,21:00,O3,0.0081,0.01007,0.00645,0.00272,0.00735,0.02,0.00853,0.02115,0.01103,0.00508
2016-01-04,21:00,PM10,29.81,32.72,,93.36,12.82,19.68,23.64,17.49,21.58,80.73
2016-01-04,21:00,CO,0.543,0.77,1.164,2.346,0.879,0.116,0.064,0.383,0.912,1.073
2016-01-04,21:00,NO2,0.036,0.02403,0.02967,0.0263,0.03188,0.014,0.02413,0.01787,0.03073,0.03202
2016-01-04,21:00,SO2,0.00168,0.00332,,0.00616,0.0029,,0.00232,0.00093,0.00131,0.00558
